Province,City,Monitoring_Station,Latitude,Longitude,Date,Water_Temperature_C,pH,Dissolved_Oxygen_mg_L,Conductivity_uS_cm,Turbidity_NTU,Nitrate_mg_L,Nitrite_mg_L,Ammonia_N_mg_L,Total_Phosphorus_mg_L,Total_Nitrogen_mg_L,COD_mg_L,BOD_mg_L,Heavy_Metals_Pb_ug_L,Heavy_Metals_Cd_ug_L,Heavy_Metals_Hg_ug_L,Coliform_Count_CFU_100mL,Water_Quality_Index,Pollution_Level
Guangdong,Shenzhen,Shenzhen_Station_1,44.008848,105.186586,2023-09-20,28.74,7.08,8.01,567.61,2.19,2.38,0.019343123268627607,0.49956629288089016,0.099549996109768,2.7,21.91,2.99,7.023774145615524,0.12786865234375,0.10208511352539062,83,82.87,Good
Yunnan,Kunming,Kunming_Station_3,34.898685,108.739271,2023-07-16,16.24,6.61,10.61,470.61,0.4,1.66,0.020405353772637486,0.48018727477675244,0.11460840354490041,3.39,17.02,3.9,4.3576571321822115,0.71307373046875,0.10203742980957031,92,58.36,Poor
Shanghai,Shanghai,Shanghai_Station_1,44.503972,116.931733,2023-09-11,24.19,7.2,8.06,454.35,6.88,1.7,0.017832066278469196,0.5086613812406605,0.08769572487646514,2.8,19.93,4.25,3.1640851649776183,0.46624755859375,0.16954612731933594,95,43.25,Excellent
Shandong,Jinan,Jinan_Station_4,34.724916,104.937506,2023-05-27,20.77,7.03,9.52,434.68,4.46,1.6,0.0201955289774508,0.4892165973099718,0.11052932311935006,2.83,13.22,5.32,5.6108345410164855,0.6995849609375,0.16350746154785156,87,52.39,Very Poor
Yunnan,Dali,Dali_Station_8,28.357976,100.108246,2023-08-22,23.47,6.26,7.65,319.66,8.48,1.97,0.02183411478119997,0.5271171797031184,0.10176253364508542,3.35,18.82,4.31,2.4534144355900724,0.75537109375,0.06295585632324219,88,0.0,Moderate
Beijing,Beijing,Beijing_Station_1,38.786972,106.214098,2023-06-26,16.6,6.75,8.87,465.09,12.31,2.26,0.02193090969965503,0.5157953993472915,0.09731514394603187,3.52,16.43,6.32,3.094562943185548,0.66082763671875,0.022371292114257812,134,28.93,Very Poor
Sichuan,Chengdu,Chengdu_Station_8,21.028883,111.660419,2023-10-02,21.23,6.85,9.36,457.34,3.34,2.4,0.020689710237140942,0.47228464716936225,0.10461138945231495,2.57,22.87,3.27,2.7060757427793347,0.4347991943359375,0.04105377197265625,99,4.08,Excellent
Jiangsu,Suzhou,Suzhou_Station_9,24.623472,106.768171,2023-03-12,23.15,6.71,6.87,603.06,3.09,2.23,0.020410740886187873,0.5039854783120441,0.10168438803847116,3.73,17.46,3.23,15.481021343041293,0.2098846435546875,0.06021308898925781,104,15.78,Very Poor
Yunnan,Kunming,Kunming_Station_3,36.870289,117.175841,2023-09-09,16.08,7.0,8.77,530.2,0.89,2.27,0.02007541507510785,0.49747972822136216,0.11135482693184696,3.12,17.16,5.34,7.635655810538917,0.2403106689453125,0.0,88,44.54,Good
Sichuan,Mianyang,Mianyang_Station_6,29.986696,101.689273,2023-06-22,21.77,6.9,8.06,482.12,7.38,2.41,0.02151357010777001,0.5333216691563891,0.10019165741360496,3.58,16.01,2.48,7.534288859717888,0.816253662109375,0.08182907104492188,110,4.76,Very Poor
Hubei,Wuhan,Wuhan_Station_4,34.859088,106.702718,2023-10-03,18.29,7.66,10.15,682.35,9.62,1.93,0.020579664523707315,0.4763823607863966,0.11715428689919316,3.63,19.87,0.68,5.020624432765919,0.1325531005859375,0.19991111755371094,111,31.94,Moderate
Henan,Zhengzhou,Zhengzhou_Station_1,37.370798,114.398357,2023-10-25,14.27,7.13,10.12,543.02,1.04,1.72,0.018930155603930084,0.49005596740969803,0.10134755079246419,2.45,16.06,3.8,8.527080039877688,0.8956298828125,0.14914321899414062,102,88.75,Very Poor
Shanghai,Shanghai,Shanghai_Station_7,39.409216,116.048518,2023-03-31,12.84,8.02,9.73,358.51,3.58,1.89,0.02020551048652742,0.5228110319928891,0.10778679408799655,3.89,26.64,4.01,3.8677379633782243,0.4113616943359375,0.09714698791503906,109,72.34,Moderate
Henan,Luoyang,Luoyang_Station_10,22.963024,116.042887,2023-03-08,13.21,7.73,10.36,671.39,6.14,3.12,0.019483505414398365,0.5260217913004706,0.0953549042713042,2.69,24.95,3.68,7.948458172467235,0.2911949157714844,0.0,107,28.63,Moderate
Jiangsu,Nanjing,Nanjing_Station_1,27.609719,107.399145,2023-07-12,18.16,7.1,9.28,424.67,10.42,2.1,0.0203594969671483,0.5441705125433162,0.10339120540135507,3.04,19.19,4.9,4.794278667701789,0.5960845947265625,0.09310054779052734,100,64.36,Very Poor
Yunnan,Dali,Dali_Station_2,38.95605,113.893216,2023-09-05,18.54,7.71,8.36,488.36,1.88,2.07,0.020058911476341396,0.4788631258767321,0.09940616866205218,2.67,18.99,3.52,4.383064402817428,0.6764068603515625,0.1593647003173828,120,78.62,Very Poor
Yunnan,Kunming,Kunming_Station_1,27.917066,122.090613,2023-02-22,28.9,7.53,10.97,525.28,0.21,2.35,0.018637108936656245,0.48424813555280416,0.1095209673893002,3.45,13.44,5.09,6.813478796856598,0.20394134521484375,0.13509511947631836,118,51.55,Poor
Jiangsu,Suzhou,Suzhou_Station_8,30.192376,111.311892,2023-01-18,23.94,6.99,4.27,256.55,0.41,1.75,0.020058080761349576,0.5178775245685248,0.10458590386488989,3.01,15.91,5.2,6.756418725556057,0.5374298095703125,0.1624746322631836,97,1.34,Poor
Zhejiang,Hangzhou,Hangzhou_Station_1,30.313597,124.714566,2023-03-05,13.9,7.86,4.36,457.92,0.68,1.18,0.019007129485945507,0.43512194768906653,0.10479662002803819,2.62,26.2,2.65,6.070368261933107,0.4602813720703125,0.09747314453125,111,5.84,Very Poor
Beijing,Beijing,Beijing_Station_6,38.844821,105.106456,2023-01-20,22.06,7.26,6.11,663.12,0.73,1.53,0.02256567772339332,0.52793110241474,0.09714268294022266,2.71,17.26,3.79,2.414547320320425,0.425750732421875,0.18899154663085938,86,65.06,Excellent
Sichuan,Mianyang,Mianyang_Station_1,24.226312,114.535947,2023-06-26,19.85,7.25,6.06,561.13,4.89,1.64,0.01873412079317666,0.5159499583912689,0.1041974962608052,3.13,20.64,2.39,3.2574455692640063,0.4221954345703125,0.03991985321044922,102,62.31,Excellent
Guangdong,Guangzhou,Guangzhou_Station_8,24.051046,124.394132,2023-05-15,16.5,7.14,9.21,529.8,0.13,3.08,0.020656018460124752,0.5240354950769817,0.10298647507072901,3.08,26.6,5.59,3.424050057414172,0.4477386474609375,0.10476970672607422,86,4.44,Very Poor
Beijing,Beijing,Beijing_Station_5,35.129628,107.860355,2023-05-10,14.32,7.38,12.07,440.23,3.3,2.23,0.020513377226933128,0.47553460313460627,0.11679598612163368,2.64,28.43,2.93,4.184440502622623,0.425506591796875,0.16205978393554688,106,79.6,Good
Henan,Zhengzhou,Zhengzhou_Station_6,22.857988,104.405401,2023-07-19,21.31,6.59,9.12,607.27,5.96,3.31,0.021303299143405747,0.4947987696661844,0.10194018236313471,3.87,21.61,4.53,7.636575013096735,0.4658203125,0.06201362609863281,92,44.62,Good
Sichuan,Chengdu,Chengdu_Station_5,33.545194,116.28681,2023-12-11,22.64,7.02,8.9,552.12,0.77,1.72,0.02129609467538705,0.553740900964147,0.11092676225555297,3.19,13.54,4.65,7.9312952216714905,0.4825897216796875,0.1085977554321289,94,50.38,Excellent
Sichuan,Chengdu,Chengdu_Station_9,39.647385,100.9666,2023-10-03,20.16,7.23,10.82,681.87,3.14,1.35,0.019695730493356073,0.4941850623988255,0.1077221910987879,2.75,20.65,5.45,7.277215772352527,0.93017578125,0.06180763244628906,112,47.34,Very Poor
Guangdong,Guangzhou,Guangzhou_Station_7,34.972995,104.972296,2023-02-14,19.2,6.14,8.53,377.22,8.21,0.97,0.020090908749666486,0.49312971851717746,0.11100896878782751,3.18,21.84,3.44,6.3579161754637745,0.51568603515625,0.03244590759277344,97,4.17,Excellent
Shandong,Jinan,Jinan_Station_2,22.009774,103.522271,2023-03-24,12.15,7.47,7.92,470.4,1.83,2.36,0.02064292007738539,0.5102955692328139,0.10259646607907973,2.17,16.99,4.75,6.2362933594023335,0.590789794921875,0.152374267578125,96,88.04,Poor
Zhejiang,Hangzhou,Hangzhou_Station_4,25.113706,105.679064,2023-05-30,21.22,6.95,6.86,553.45,0.06,2.42,0.022048214538020996,0.5217653418715955,0.10093769129094711,2.79,24.54,6.04,7.918936130380846,0.5829620361328125,0.1794719696044922,89,90.53,Excellent
Jiangsu,Suzhou,Suzhou_Station_6,38.381898,120.015248,2023-12-15,19.98,6.9,10.02,548.23,1.96,1.96,0.018398297534979863,0.47589062809849314,0.10282852967624877,2.57,18.58,3.3,3.440791974716408,0.4881439208984375,0.12808609008789062,101,24.39,Excellent
Guangdong,Shenzhen,Shenzhen_Station_9,25.771407,113.985986,2023-03-13,16.66,6.39,6.64,544.62,0.49,1.73,0.01956602754399109,0.5027571274924437,0.11157231129152691,3.03,24.69,4.47,2.9820215186644607,0.45215606689453125,0.08861446380615234,83,82.65,Very Poor
Sichuan,Mianyang,Mianyang_Station_1,26.632422,108.530973,2023-05-16,25.32,6.62,7.72,441.52,0.68,2.63,0.0193648820798337,0.5461710211845718,0.10002510759061761,1.92,14.63,4.08,4.61874274973852,0.6539154052734375,0.1325244903564453,104,2.26,Very Poor
Beijing,Beijing,Beijing_Station_10,21.268939,114.674798,2023-08-07,19.18,7.46,5.48,541.75,0.77,2.63,0.018701889062794914,0.517908352539199,0.09934508760685241,3.51,18.96,4.23,6.903657025683932,0.6818466186523438,0.1113290786743164,104,70.49,Moderate
Guangdong,Shenzhen,Shenzhen_Station_6,37.919813,106.393193,2023-08-18,23.18,7.63,6.64,346.63,3.18,1.92,0.021069575162140825,0.5166676289633689,0.09812558627767955,2.89,11.88,3.32,5.290269374615776,0.853759765625,0.09157943725585938,118,84.05,Excellent
Hubei,Wuhan,Wuhan_Station_10,25.077173,116.493945,2023-09-20,16.86,7.46,8.66,588.41,0.55,0.83,0.018097307056112785,0.5198278904313304,0.10418124956395808,2.66,13.85,4.54,6.546154757908388,0.31744384765625,0.0903615951538086,98,77.79,Moderate
Sichuan,Chengdu,Chengdu_Station_9,29.801873,105.955822,2023-01-30,19.45,6.55,8.42,503.98,0.47,2.75,0.021777250683635365,0.5120326984190855,0.09984597592646131,2.65,15.55,4.61,6.004388297712601,0.3913726806640625,0.18947410583496094,93,91.45,Very Poor
Jiangsu,Suzhou,Suzhou_Station_6,31.264941,120.950268,2023-12-24,17.98,7.42,10.21,432.16,2.78,1.09,0.019158188963983986,0.4893913234914514,0.09712180655034997,2.6,17.31,3.73,4.684460139205709,0.519561767578125,0.0,121,3.1,Excellent
Shanghai,Shanghai,Shanghai_Station_6,21.24335,100.931346,2023-01-08,25.57,6.76,5.45,402.26,12.57,2.25,0.01975490116937363,0.5322130589053828,0.09617176797724386,2.57,26.41,3.04,4.217069781799508,0.538238525390625,0.014553070068359375,99,47.19,Poor
Beijing,Beijing,Beijing_Station_7,20.777261,121.424556,2023-03-13,18.63,7.83,11.81,505.84,9.21,2.33,0.02075812981286582,0.4398266944114022,0.10663972397888832,2.54,22.71,3.77,6.576238961792234,0.598968505859375,0.19107913970947266,79,79.0,Good
Sichuan,Chengdu,Chengdu_Station_6,40.628045,108.575447,2023-04-18,19.75,7.14,10.15,500.84,1.57,1.85,0.022475808371755945,0.48924105915023686,0.1152369489024083,3.13,19.17,6.41,2.201165877536431,0.38104248046875,0.047313690185546875,108,50.6,Moderate
Henan,Luoyang,Luoyang_Station_1,36.921861,103.935201,2023-04-21,24.37,7.4,7.96,367.27,0.14,1.46,0.019957101472436078,0.5329612529560804,0.10050291878887499,2.83,19.79,4.6,6.998513636292258,0.72564697265625,0.1304931640625,118,42.64,Good
Guangdong,Shenzhen,Shenzhen_Station_10,20.235458,121.386625,2023-10-13,17.95,7.26,6.11,340.9,1.91,2.02,0.0198161121427509,0.4413159822199263,0.1035110074961158,3.3,13.92,3.57,2.8961088480535424,0.45207977294921875,0.11000728607177734,83,69.81,Very Poor
Sichuan,Mianyang,Mianyang_Station_4,40.80901,104.958859,2023-07-08,21.29,7.33,9.95,454.54,8.33,2.04,0.023651866812556377,0.4980267307624496,0.10513591006846898,3.06,19.83,2.94,4.1868629878612955,0.69873046875,0.13022804260253906,93,27.15,Moderate
Beijing,Beijing,Beijing_Station_6,38.281225,123.497553,2023-01-01,16.34,7.19,9.5,235.03,6.46,2.47,0.019308837566361352,0.5117536062049247,0.09319853581573559,2.97,14.59,3.53,4.985054834596474,0.340179443359375,0.024471282958984375,104,19.29,Very Poor
Yunnan,Kunming,Kunming_Station_5,29.963615,123.810256,2023-10-08,16.74,6.94,5.14,474.55,3.18,1.89,0.01928547906354461,0.4478512120904007,0.0985077138162829,3.08,11.11,4.02,4.337902060709218,0.335906982421875,0.09804534912109375,95,53.09,Poor
Shanghai,Shanghai,Shanghai_Station_8,37.236474,107.384636,2023-03-03,19.63,6.47,10.1,421.95,3.29,1.83,0.02037714172709335,0.49554768167816804,0.1032830479903286,2.96,14.16,3.32,5.250645430367818,0.460540771484375,0.14165496826171875,81,56.48,Very Poor
Guangdong,Shenzhen,Shenzhen_Station_5,33.518175,118.931463,2023-08-18,16.44,7.18,6.15,540.96,0.35,3.19,0.019840763333765346,0.514046383465515,0.10787002338512677,2.32,22.18,4.33,2.7418820950014378,0.6434478759765625,0.04836559295654297,86,77.31,Very Poor
Jiangsu,Nanjing,Nanjing_Station_7,21.121643,107.294162,2023-03-14,17.63,7.51,9.41,560.15,1.26,1.64,0.020144722200696383,0.5188476317765742,0.11197661005836132,3.86,16.61,3.77,5.617868852356235,0.4626312255859375,0.07315635681152344,114,45.13,Poor
Beijing,Beijing,Beijing_Station_7,22.811345,121.627785,2023-12-24,17.25,7.33,8.79,347.67,7.8,1.59,0.023618004167159035,0.47298092692521015,0.11275420809439643,3.24,27.73,5.08,5.465153020180604,0.38722991943359375,0.12456607818603516,98,80.21,Moderate
Yunnan,Dali,Dali_Station_7,33.864519,122.163511,2023-10-02,18.85,7.9,7.32,621.53,8.14,1.77,0.019670918542722224,0.5114760649189324,0.0948881345776563,3.52,22.63,4.96,5.062572060665244,0.559326171875,0.24244022369384766,100,24.37,Excellent
Jiangsu,Nanjing,Nanjing_Station_6,23.218578,104.626431,2023-04-11,14.73,7.4,8.78,422.6,2.76,2.24,0.021494099308443475,0.49264027182380565,0.10142693244387908,2.97,17.89,2.98,6.237447984000652,0.4559326171875,0.011104583740234375,102,76.98,Very Poor
Shanghai,Shanghai,Shanghai_Station_1,29.79999,120.366692,2023-12-15,22.31,6.74,7.23,351.65,3.8,1.63,0.019652685496937113,0.5001804733703793,0.10322872152433782,3.63,24.63,2.31,4.858222777676866,0.635223388671875,0.10221481323242188,111,22.56,Moderate
Henan,Luoyang,Luoyang_Station_7,25.010815,103.077177,2023-07-19,21.46,7.41,6.16,477.47,6.97,2.47,0.021437181892729182,0.5166160175482865,0.10184389720703017,4.1,23.17,4.24,3.478743487326217,0.437652587890625,0.04248809814453125,100,74.24,Excellent
Yunnan,Dali,Dali_Station_5,27.520202,116.035845,2023-06-20,17.22,7.14,5.01,422.98,2.54,1.44,0.020777959297411174,0.4805082548798356,0.106668072497934,3.46,24.74,3.69,7.286305500287887,0.47135162353515625,0.07951593399047852,90,18.32,Poor
Guangdong,Shenzhen,Shenzhen_Station_2,36.065194,121.554149,2023-03-13,19.3,7.24,4.77,498.7,5.05,2.0,0.01865742810821524,0.5192295165970878,0.09590661347845288,3.06,18.72,4.93,4.758718045919453,0.7444610595703125,0.12220382690429688,99,38.51,Moderate
Shandong,Qingdao,Qingdao_Station_10,41.313417,112.708811,2023-09-05,18.04,7.69,8.99,484.74,6.01,2.08,0.02237363957455682,0.487647596875447,0.10323680314603594,3.49,11.62,4.72,7.594226889236761,0.65924072265625,0.12070465087890625,96,17.49,Poor
Guangdong,Guangzhou,Guangzhou_Station_9,40.779593,123.228961,2023-02-15,14.09,6.95,5.12,609.43,9.8,1.36,0.01965696559180571,0.49472967843177684,0.10455115406277614,3.31,16.78,2.54,4.785181215459131,0.517974853515625,0.08088302612304688,107,24.8,Excellent
Jiangsu,Nanjing,Nanjing_Station_6,40.64432,115.019892,2023-09-05,22.4,6.95,4.85,449.64,4.21,2.61,0.020847339301375917,0.5001245743120345,0.10228270223307379,3.38,22.86,3.77,4.97286157931068,0.249053955078125,0.10334205627441406,102,53.11,Excellent
Guangdong,Shenzhen,Shenzhen_Station_4,34.588269,106.464098,2023-03-25,15.96,7.13,7.95,495.09,13.88,2.99,0.020665345975218064,0.47591156845319527,0.1163217939293998,4.13,20.74,4.08,6.112787667628999,0.4755096435546875,0.06381607055664062,92,50.54,Excellent
Yunnan,Dali,Dali_Station_7,21.420632,121.726041,2023-09-06,14.24,6.5,8.16,544.13,1.52,2.42,0.02183707297767276,0.4420217926098723,0.11131375281285204,3.75,18.05,2.59,3.3295806611117436,0.1788330078125,0.12319660186767578,100,12.61,Moderate
Shandong,Qingdao,Qingdao_Station_2,39.825436,100.135975,2023-06-21,28.5,7.01,6.61,366.58,0.99,2.46,0.019092639307869308,0.5138075611930432,0.10893221587624777,3.57,13.06,3.9,4.640785701338085,0.4827880859375,0.07332038879394531,96,9.32,Good
Hubei,Wuhan,Wuhan_Station_4,39.551202,107.469199,2023-12-19,21.49,6.66,5.59,464.36,1.34,1.97,0.022047884168928618,0.4918709066085681,0.1050613736810005,3.27,22.94,3.06,7.86774477142416,0.79425048828125,0.17072486877441406,95,98.49,Good
Shandong,Jinan,Jinan_Station_2,21.126066,108.092774,2023-07-27,25.01,6.69,1.53,508.09,2.44,2.23,0.020293069204971932,0.5029612789133858,0.11415860019816589,3.42,24.81,3.23,3.8813935510607402,0.5910491943359375,0.12218189239501953,101,58.25,Very Poor
Henan,Zhengzhou,Zhengzhou_Station_3,21.994747,111.385631,2023-01-22,16.37,7.21,4.94,392.74,10.36,1.94,0.020318400490129798,0.4787783813330226,0.10795828107157503,2.8,16.44,4.07,5.656437623456153,0.5101089477539062,0.19598102569580078,125,66.2,Poor
Hubei,Wuhan,Wuhan_Station_1,21.253271,102.481068,2023-12-17,18.16,7.38,6.53,471.98,22.89,2.14,0.019925145429497998,0.5239683511697993,0.10076742953419755,2.49,22.47,4.53,8.12288948821849,0.566650390625,0.18892669677734375,124,57.37,Good
Henan,Zhengzhou,Zhengzhou_Station_6,29.348019,124.936812,2023-05-25,18.12,7.53,8.07,300.19,4.39,2.35,0.01913381061013901,0.4250084252052322,0.10520974951748961,2.07,21.04,4.2,5.419474431087734,0.9463958740234375,0.08455753326416016,95,20.39,Very Poor
Hubei,Wuhan,Wuhan_Station_1,42.74007,121.065033,2023-06-18,20.08,6.58,5.1,648.06,3.78,2.06,0.02219639401674784,0.4719068742566477,0.10720326526787938,2.35,18.64,5.51,4.973031762498087,0.161407470703125,0.03537559509277344,88,82.8,Poor
Sichuan,Chengdu,Chengdu_Station_1,39.067786,102.135454,2023-05-26,13.9,7.11,7.69,505.24,9.1,2.09,0.020662324699936424,0.49163614876582573,0.10463254242761387,2.96,27.75,3.02,3.9026906379637945,0.26165771484375,0.061328887939453125,87,49.38,Excellent
Zhejiang,Ningbo,Ningbo_Station_6,26.077314,123.714133,2023-11-18,23.31,5.67,9.08,531.33,0.63,1.88,0.01894714810204459,0.4820790504987473,0.1039759277136738,3.23,28.69,3.26,7.678326338361812,0.74798583984375,0.08514165878295898,93,1.35,Very Poor
Jiangsu,Nanjing,Nanjing_Station_9,39.534314,121.259325,2023-09-27,25.76,7.09,8.16,466.8,9.34,1.01,0.019652079164324404,0.4668083578988139,0.10192166064453997,3.45,17.18,5.04,3.8246766566343595,0.4322052001953125,0.19674301147460938,101,11.59,Good
Sichuan,Mianyang,Mianyang_Station_6,43.02946,101.844157,2023-01-05,23.77,7.23,8.89,524.06,11.04,2.14,0.02250390895253842,0.5609616378695819,0.11236695604357283,2.68,22.31,3.63,4.688613105921711,0.0,0.1294097900390625,104,76.86,Poor
Beijing,Beijing,Beijing_Station_5,38.307802,122.956429,2023-11-17,17.35,7.15,10.53,467.0,5.31,1.46,0.018994612472439814,0.5084074074392364,0.09503431651359542,2.87,21.36,3.36,10.744679953845084,0.22900390625,0.0,113,70.34,Good
Shanghai,Shanghai,Shanghai_Station_2,21.396316,124.243628,2023-07-09,19.79,6.83,10.46,503.99,12.81,1.08,0.02116918472831785,0.47591731214353067,0.10599025583625077,3.22,18.77,4.16,4.945283464517696,0.5437240600585938,0.10407352447509766,100,35.4,Poor
Guangdong,Guangzhou,Guangzhou_Station_8,20.020008,121.958415,2023-05-27,18.69,7.59,7.09,571.94,3.19,1.55,0.019741086680579258,0.4299970846322846,0.10477361264403144,3.34,23.98,2.31,8.4260349219443,0.669586181640625,0.19734954833984375,104,13.77,Moderate
Jiangsu,Nanjing,Nanjing_Station_10,28.92809,124.567697,2023-06-02,15.02,7.7,3.46,527.53,0.11,2.48,0.019174508676679552,0.42936296888109093,0.10296164508313164,2.62,18.88,3.3,13.840530971120707,0.515289306640625,0.08017253875732422,84,65.02,Very Poor
Jiangsu,Suzhou,Suzhou_Station_6,28.055469,114.475395,2023-02-06,13.77,6.69,9.18,351.79,0.43,2.08,0.022119391290550353,0.48663376055948887,0.11408076835203995,3.3,19.42,3.21,3.524122586422993,0.53338623046875,0.14123916625976562,110,38.29,Good
Yunnan,Dali,Dali_Station_4,24.802233,103.97616,2023-01-24,22.6,6.41,6.94,520.09,5.66,1.87,0.022245385472253673,0.5188791778675897,0.1001328091130975,3.45,19.22,3.5,4.18647644464224,0.6888275146484375,0.179931640625,97,86.15,Moderate
Yunnan,Kunming,Kunming_Station_7,36.22306,107.580355,2023-09-11,27.15,6.78,7.4,386.67,0.84,1.61,0.020119577839498495,0.4831971880570285,0.11117314144705878,2.79,14.32,2.48,7.2474317254764165,0.3318939208984375,0.13025665283203125,103,50.82,Moderate
Hubei,Wuhan,Wuhan_Station_10,21.713913,115.124124,2023-12-14,16.65,7.05,11.51,287.2,0.17,0.62,0.01897615082706255,0.5210224288576863,0.09673907152775484,2.78,17.82,5.96,5.249483051999822,0.5258255004882812,0.08217811584472656,94,46.89,Very Poor
Shanghai,Shanghai,Shanghai_Station_7,27.918662,106.435097,2023-05-28,18.24,7.57,9.09,582.16,8.81,1.97,0.021544223255960115,0.543324919826123,0.10676621946488306,2.64,18.79,3.7,6.825511380349233,0.571441650390625,0.06040191650390625,114,55.44,Excellent
Henan,Zhengzhou,Zhengzhou_Station_10,26.38535,108.605338,2023-12-25,21.3,6.73,5.41,548.67,11.54,1.89,0.01944968923534249,0.544881016831971,0.09991385124198786,2.8,22.97,2.56,1.0761489826172657,0.3083648681640625,0.13773441314697266,113,93.99,Moderate
Shandong,Jinan,Jinan_Station_1,24.770385,109.330311,2023-10-16,20.13,7.09,8.83,477.31,9.3,1.28,0.020159774850332778,0.5205482827309754,0.104444689891003,4.32,22.65,2.15,2.0064106174624343,0.54876708984375,0.11345863342285156,106,96.58,Good
Jiangsu,Suzhou,Suzhou_Station_2,30.718749,100.316418,2023-08-07,23.13,7.4,9.28,345.07,3.8,3.22,0.022337758518535446,0.5473548549374707,0.10293520189835059,3.31,10.7,2.5,6.771877069414722,0.768280029296875,0.17467498779296875,115,69.76,Excellent
Hubei,Wuhan,Wuhan_Station_10,26.877796,109.211785,2023-03-19,14.64,6.93,7.24,484.26,1.92,1.96,0.01912146958433628,0.546169784730321,0.09992030634472032,2.67,17.32,2.06,6.805202216821492,0.6301116943359375,0.1828470230102539,111,23.49,Excellent
Shandong,Jinan,Jinan_Station_6,32.349436,107.951505,2023-08-06,25.0,7.09,9.13,598.96,4.27,1.38,0.022238352038768394,0.48811239427655534,0.09936187804757693,3.44,18.69,5.36,4.557244882746452,0.646881103515625,0.08168601989746094,111,70.51,Poor
Beijing,Beijing,Beijing_Station_9,32.370445,111.413018,2023-05-11,19.73,7.26,11.59,495.33,2.44,2.79,0.01962589970349165,0.512948387106504,0.09646011111132814,3.48,18.9,2.01,6.167438234568839,0.73345947265625,0.18115806579589844,102,7.22,Very Poor
Shanghai,Shanghai,Shanghai_Station_5,32.466464,109.438853,2023-01-25,13.84,7.93,5.02,460.02,1.43,1.95,0.021655867478530304,0.49801257450644515,0.09951928392101601,2.49,21.68,3.25,4.547356908191639,0.75244140625,0.13097763061523438,90,44.38,Excellent
Guangdong,Shenzhen,Shenzhen_Station_10,28.371858,113.271434,2023-06-19,22.29,8.04,5.61,517.94,3.22,2.02,0.021970306886850893,0.5076440683024118,0.11663406355669512,2.72,21.95,4.47,5.239052283238572,0.4109344482421875,0.08751773834228516,104,19.16,Excellent
Beijing,Beijing,Beijing_Station_7,22.936674,107.320654,2023-12-18,22.21,7.33,9.47,470.71,5.47,1.63,0.018651408364203904,0.4767809449179799,0.10761317260617179,2.46,14.96,4.07,2.587142235134835,0.809112548828125,0.031241416931152344,84,11.03,Very Poor
Hubei,Yichang,Yichang_Station_5,38.525797,123.214165,2023-06-02,16.03,7.15,6.04,531.43,14.35,1.5,0.019135903883051582,0.5080075829261903,0.09485163564371621,2.81,26.82,4.3,5.202959845833657,0.7214813232421875,0.025892257690429688,98,96.62,Excellent
Zhejiang,Ningbo,Ningbo_Station_7,35.737685,108.554311,2023-12-15,17.62,7.56,6.91,512.08,3.02,2.76,0.0199731965511887,0.478962073912645,0.11285990813041819,3.14,23.51,3.8,3.291638034579906,0.0619354248046875,0.08035659790039062,86,13.18,Moderate
Jiangsu,Suzhou,Suzhou_Station_3,34.922538,104.671585,2023-06-22,16.21,6.98,12.34,622.7,10.97,2.1,0.020021007590604642,0.4942792327220967,0.10929363686676152,3.18,16.42,4.16,6.681689055399375,0.320953369140625,0.11856460571289062,115,52.14,Good
Jiangsu,Nanjing,Nanjing_Station_7,34.738988,100.985419,2023-11-18,31.7,6.95,12.71,673.17,2.0,1.82,0.01724361619645234,0.4680486890186144,0.1000080972154956,2.98,18.95,5.58,5.575285103091939,0.17919921875,0.08512687683105469,103,23.34,Poor
Sichuan,Mianyang,Mianyang_Station_4,20.690725,117.648645,2023-04-18,20.39,7.44,9.21,394.12,8.12,2.28,0.017574118324595166,0.5140677908782929,0.09717481692975913,3.29,28.57,3.0,5.919153733027575,0.28814697265625,0.07698869705200195,96,33.52,Moderate
Shanghai,Shanghai,Shanghai_Station_7,29.615485,105.867445,2023-03-10,23.1,7.53,9.25,518.88,11.19,1.55,0.02177005061410596,0.515506852170816,0.10139436187859284,3.28,14.02,6.19,3.2636189683410395,0.478607177734375,0.09141731262207031,89,4.22,Good
Zhejiang,Ningbo,Ningbo_Station_5,25.858166,110.422304,2023-04-19,22.43,6.43,4.66,406.83,5.33,2.2,0.02063382449655926,0.5374364828386717,0.10392477178728965,3.51,23.63,3.31,4.383513731577517,0.3690185546875,0.1231536865234375,99,33.21,Very Poor
Sichuan,Mianyang,Mianyang_Station_5,33.035886,119.553827,2023-04-09,24.78,6.96,6.12,551.74,10.58,1.28,0.01959637345276161,0.5021712552378759,0.10377853552650419,3.58,17.46,3.71,9.190010018419233,0.3618621826171875,0.0554351806640625,103,2.31,Good
Sichuan,Chengdu,Chengdu_Station_2,34.20217,111.851493,2023-06-11,25.34,7.27,9.5,560.25,6.73,2.47,0.018016600507893398,0.5152098368338633,0.09725498430358498,1.78,7.04,3.4,3.9995674705650517,0.6329345703125,0.08014965057373047,101,74.52,Good
Beijing,Beijing,Beijing_Station_2,21.859801,117.715627,2023-11-06,14.6,6.74,9.4,510.8,9.14,2.38,0.020072549530158166,0.5047742847689051,0.09310264470072915,3.3,11.67,5.06,3.8125532900129278,0.3198356628417969,0.0901484489440918,109,25.32,Moderate
